t,oi,oiv
2026-08-13 03:35:00,501502714.0,91925447.4762
2026-08-13 03:40:00,501076407.0,92097843.6066
2026-08-13 03:45:00,500441503.0,91995751.13445754
2026-08-13 03:50:00,500194896.0,92035860.864
2026-08-13 03:55:00,500040234.0,91830658.83489037
2026-08-13 04:00:00,499812393.0,91890388.49807568
2026-08-13 04:05:00,499354085.0,91734391.4744185
2026-08-13 04:10:00,499640686.0,91833958.0868
2026-08-13 04:15:00,499563012.0,91919594.208
2026-08-13 04:20:00,499608838.0,91802604.38930848
2026-08-13 04:25:00,499583198.0,91817087.05244124
2026-08-13 04:30:00,499887749.0,91845545.86110266
2026-08-13 04:35:00,499732491.0,91850831.8458
2026-08-13 04:40:00,499604052.0,91844021.44582824
2026-08-13 04:45:00,499637789.0,91860026.33408636
2026-08-13 04:50:00,499384830.0,91687054.788
2026-08-13 04:55:00,499473873.0,91572825.6281816
2026-08-13 05:00:00,499733184.0,91601092.6272
2026-08-13 05:05:00,499498476.0,91458170.9556
2026-08-13 05:10:00,499394495.0,91489071.484
2026-08-13 05:15:00,499664193.0,91673824.19755791
2026-08-13 05:20:00,499759704.0,91837967.185782
2026-08-13 05:25:00,499782774.0,91921502.16195235
2026-08-13 05:30:00,499849700.0,91991329.091606
2026-08-13 05:35:00,499826572.0,91918106.5908
2026-08-13 05:40:00,499768237.0,92007332.4317
2026-08-13 05:45:00,499716255.0,91997762.5455
2026-08-13 05:50:00,499861132.0,92074420.5144
2026-08-13 05:55:00,496836463.0,91860217.85318574
2026-08-13 06:00:00,496646685.0,91516955.5168119
2026-08-13 06:05:00,496004458.0,91314420.7178
2026-08-13 06:10:00,495492043.0,91433577.77286741
2026-08-13 06:15:00,495313464.0,91307302.42488144
2026-08-13 06:20:00,495413595.0,91403808.2775
2026-08-13 06:25:00,495385663.0,91299364.6750649
2026-08-13 06:30:00,495470904.0,91256445.48264097
2026-08-13 06:35:00,495544891.0,91229814.4331
