t,oi,oiv
2026-08-13 10:10:00,378400429.5,381654673.1937
2026-08-13 10:15:00,378854024.5,381733315.0862
2026-08-13 10:20:00,378940507.1,381972474.5171933
2026-08-13 10:25:00,378979557.7,381784184.5473721
2026-08-13 10:30:00,378856798.4,381470910.30896
2026-08-13 10:35:00,378984688.5,381410190.5064
2026-08-13 10:40:00,379031005.0,381731339.3792316
2026-08-13 10:45:00,379194231.8,382114027.38486
2026-08-13 10:50:00,379247750.5,382243807.72895
2026-08-13 10:55:00,379383941.7,382343136.44526
2026-08-13 11:00:00,379498960.8,382318736.7484738
2026-08-13 11:05:00,379450862.7,382413573.2963667
2026-08-13 11:10:00,379566248.3,382353847.3537774
2026-08-13 11:15:00,379576423.1,382316900.3467901
2026-08-13 11:20:00,379481990.8,382024520.13836
2026-08-13 11:25:00,379539612.3,382082611.2011247
2026-08-13 11:30:00,379552771.3,381932024.415588
2026-08-13 11:35:00,381605375.1,383055475.52538
2026-08-13 11:40:00,381706151.9,383467538.75500405
2026-08-13 11:45:00,381690512.5,383221946.441873
2026-08-13 11:50:00,381705447.5,383268206.85788214
2026-08-13 11:55:00,381938255.9,383275039.79565
2026-08-13 12:00:00,382064832.4,383467594.89410156
2026-08-13 12:05:00,382237916.1,383499301.22313
2026-08-13 12:10:00,382235721.9,384079359.45744026
2026-08-13 12:15:00,382623671.3,384689839.12502
2026-08-13 12:20:00,382698459.0,384573681.4491
2026-08-13 12:25:00,382743490.4,384777729.9496921
2026-08-13 12:30:00,382800975.2,384942800.24838054
2026-08-13 12:35:00,383269321.4,385778830.9395715
2026-08-13 12:40:00,383375582.5,385598650.9889753
2026-08-13 12:45:00,383445374.1,385618105.9610778
2026-08-13 12:50:00,383428986.2,385767903.01582
2026-08-13 12:55:00,383485531.7,385441307.91167
2026-08-13 13:00:00,383617610.2,385727507.0561
2026-08-13 13:05:00,383857004.7,385976359.83291966
2026-08-13 13:10:00,384128136.0,386586556.0704
2026-08-13 13:15:00,384207033.2,386665727.6882601
2026-08-13 13:20:00,384172116.7,386899738.72857
2026-08-13 13:25:00,384128223.1,386509818.08322
2026-08-13 13:30:00,384421742.6,386766715.22986
2026-08-13 13:35:00,384593753.7,387506962.92771417
2026-08-13 13:40:00,384651082.7,387728291.3616
2026-08-13 13:45:00,384333924.3,387562329.26412
2026-08-13 13:50:00,384292224.5,387366562.296
2026-08-13 13:55:00,384369118.6,386982828.60648
2026-08-13 14:00:00,384553167.3,386898941.62053
2026-08-13 14:05:00,384772898.8,386850672.45352
2026-08-13 14:10:00,385380119.4,387075791.92536
2026-08-13 14:15:00,385469251.6,387907537.3509958
2026-08-13 14:20:00,385536029.0,387392477.50828195
2026-08-13 14:25:00,385980045.3,387775736.4049487
2026-08-13 14:30:00,385988575.6,387827201.3007845
2026-08-13 14:35:00,385721606.7,388816174.00623274
2026-08-13 14:40:00,385555070.8,388577656.7663916
2026-08-13 14:45:00,385487175.3,388725267.57252
2026-08-13 14:50:00,386086993.8,389245683.461506
2026-08-13 14:55:00,386500999.3,389940858.19377
2026-08-13 15:00:00,386811380.6,390527040.43656415
2026-08-13 15:05:00,386452503.4,390679381.75928795
2026-08-13 15:10:00,385819937.2,389523808.59712
2026-08-13 15:15:00,385623117.5,389286537.11625
2026-08-13 15:20:00,385511546.7,389099545.071407
2026-08-13 15:25:00,385714425.0,389378712.0375
2026-08-13 15:30:00,385936166.7,388251783.7002
2026-08-13 15:35:00,385987662.7,388006293.2586352
2026-08-13 15:40:00,385787626.9,388151069.92292494
2026-08-13 15:45:00,385813686.6,388377777.3541855
2026-08-13 15:50:00,386051835.0,388185211.4874669
2026-08-13 15:55:00,386234134.7,388165305.3735
2026-08-13 16:00:00,386675988.4,387604010.77216
2026-08-13 16:05:00,385594531.0,386442838.9682
2026-08-13 16:10:00,386085588.1,387012193.51144
2026-08-13 16:15:00,386314536.1,387434848.25469
2026-08-13 16:20:00,386323256.0,387676198.6748376
2026-08-13 16:25:00,386569032.1,388308592.74445
2026-08-13 16:30:00,386754519.4,387412002.08298
2026-08-13 16:35:00,386953995.4,388037466.58712
2026-08-13 16:40:00,386858037.7,386777165.0272188
2026-08-13 16:45:00,388190865.2,389326032.3375611
2026-08-13 16:50:00,387838333.0,390087795.3314
2026-08-13 16:55:00,387344764.6,388477228.9944704
2026-08-13 17:00:00,387344546.4,389048862.40416
2026-08-13 17:05:00,387322722.3,389259335.9115
2026-08-13 17:10:00,387181126.8,389465495.44812
2026-08-13 17:15:00,387095360.3,389291429.69805396
2026-08-13 17:20:00,387234162.8,389170333.614
2026-08-13 17:25:00,387360015.0,389645439.0885
2026-08-13 17:30:00,387377654.2,389707087.743107
2026-08-13 17:35:00,387895876.8,390634894.9231777
2026-08-13 17:40:00,387953790.8,390640374.6808279
