t,fundingRate
2025-11-16 08:00:00.000,2.394e-05
2025-11-16 16:00:00.000,-4.544e-05
2025-11-17 00:00:00.003,0.0001
2025-11-17 08:00:00.003,0.0001
2025-11-17 16:00:00.000,0.0001
2025-11-18 00:00:00.002,0.0001
2025-11-18 08:00:00.004,0.0001
2025-11-18 16:00:00.000,0.0001
2025-11-19 00:00:00.000,0.0001
2025-11-19 08:00:00.000,0.0001
2025-11-19 16:00:00.008,7.75e-05
2025-11-20 00:00:00.000,0.0001
2025-11-20 08:00:00.000,0.0001
2025-11-20 16:00:00.000,0.0001
2025-11-21 00:00:00.001,6.89e-05
2025-11-21 08:00:00.000,0.0001
2025-11-21 16:00:00.001,7.377e-05
2025-11-22 00:00:00.004,3.532e-05
2025-11-22 08:00:00.000,7.78e-06
2025-11-22 16:00:00.000,2.28e-06
2025-11-23 00:00:00.000,-5.71e-06
2025-11-23 08:00:00.008,3.495e-05
2025-11-23 16:00:00.003,-2.88e-05
2025-11-24 00:00:00.004,2.31e-05
2025-11-24 08:00:00.000,5.228e-05
2025-11-24 16:00:00.006,1.455e-05
2025-11-25 00:00:00.000,-0.00010603
2025-11-25 08:00:00.009,-3.274e-05
2025-11-25 16:00:00.007,-8.5e-06
2025-11-26 00:00:00.001,9.658e-05
2025-11-26 08:00:00.001,1.99e-06
2025-11-26 16:00:00.000,-4.409e-05
2025-11-27 00:00:00.013,-4.058e-05
2025-11-27 08:00:00.000,5.28e-06
2025-11-27 16:00:00.004,2.18e-05
2025-11-28 00:00:00.008,-3.707e-05
2025-11-28 08:00:00.000,2.223e-05
2025-11-28 16:00:00.008,-3.382e-05
2025-11-29 00:00:00.000,-5.102e-05
2025-11-29 08:00:00.005,-4.75e-06
2025-11-29 16:00:00.001,-2.295e-05
2025-11-30 00:00:00.003,2.536e-05
2025-11-30 08:00:00.000,4.418e-05
2025-11-30 16:00:00.004,2.374e-05
2025-12-01 00:00:00.000,-2.629e-05
2025-12-01 08:00:00.004,-2.614e-05
