t,oi,oiv
2026-08-26 06:35:00,625533.48,435577728.1284
2026-08-26 06:40:00,625424.25,435559750.2082069
2026-08-26 06:45:00,625361.29,436376601.6131015
2026-08-26 06:50:00,625555.56,436174869.7656
2026-08-26 06:55:00,625606.2,436548006.36
2026-08-26 07:00:00,625655.11,436844910.9042
2026-08-26 07:05:00,625441.42,437333658.5208
2026-08-26 07:10:00,625225.12,437482520.9664
2026-08-26 07:15:00,625064.31,437467540.4225403
2026-08-26 07:20:00,624699.2,437081839.4995786
2026-08-26 07:25:00,624053.16,436728815.3639871
2026-08-26 07:30:00,623972.77,436874534.9155
2026-08-26 07:35:00,623895.27,436083662.0813687
2026-08-26 07:40:00,623881.92,436137133.8144
2026-08-26 07:45:00,623856.28,436219025.9968738
2026-08-26 07:50:00,623756.46,436261505.6886
2026-08-26 07:55:00,623758.69,436044629.90755427
2026-08-26 08:00:00,623797.56,435990828.6108
2026-08-26 08:05:00,624203.5,436068565.1
2026-08-26 08:10:00,624304.5,436532435.535
2026-08-26 08:15:00,624134.92,436189171.5404
2026-08-26 08:20:00,624237.3,436097014.9074445
2026-08-26 08:25:00,624476.11,436100778.9719389
2026-08-26 08:30:00,624578.56,436393039.872
2026-08-26 08:35:00,624700.21,436891097.6327221
2026-08-26 08:40:00,624631.05,436492177.74
2026-08-26 08:45:00,624604.18,436841917.4502
2026-08-26 08:50:00,624601.3,436365206.219
2026-08-26 08:55:00,624400.55,435224382.2071455
2026-08-26 09:00:00,624065.15,435198324.01548463
2026-08-26 09:05:00,623646.73,435617240.905
2026-08-26 09:10:00,623664.78,435417802.8048
2026-08-26 09:15:00,623766.07,435382479.1993
2026-08-26 09:20:00,623517.57,433922117.5006795
2026-08-26 09:25:00,623624.93,433955643.7898
